SequenceID	ClusterID
seq_11433	3705
seq_11434	42
seq_11435	42
seq_11436	42
seq_11437	3767
seq_11438	30
seq_11439	5157
seq_1144	872
seq_11440	274
seq_11441	1861
seq_11442	5158
seq_11443	5159
seq_11444	3772
seq_11445	2573
seq_11446	3741
seq_11447	5023
seq_11448	728
seq_11449	5160
seq_1145	873
seq_11450	5161
seq_11451	1526
seq_11452	3638
seq_11453	799
seq_11454	1346
seq_11455	1091
seq_11456	5162
seq_11457	4135
seq_11458	5163
seq_11459	3264
seq_1146	874
seq_11460	1798
seq_11461	2726
seq_11462	1916
seq_11463	284
seq_11464	1918
seq_11465	347
seq_11466	2455
seq_11467	4654
seq_11468	348
seq_11469	5164
seq_1147	875
seq_11470	3639
seq_11471	5165
seq_11472	745
seq_11473	5166
seq_11474	746
seq_11475	5167
seq_11476	1801
seq_11477	5168
seq_11478	584
seq_11479	3807
seq_1148	876
seq_11480	5169
seq_11481	3869
seq_11482	5170
seq_11483	1083
seq_11484	1977
seq_11485	4314
seq_11486	5171
seq_11487	4655
seq_11488	5172
seq_11489	5173
seq_1149	8
seq_11490	2969
seq_11491	3826
seq_11492	396
seq_11493	5174
seq_11494	3920
seq_11495	1803
seq_11496	3638
seq_11497	5175
seq_11498	3205
seq_11499	859
seq_115	75
seq_1150	377
seq_11500	1951
seq_11501	1951
seq_11502	1348
seq_11503	5176
seq_11504	817
seq_11505	3968
seq_11506	5177
seq_11507	3841
seq_11508	3844
seq_11509	1955
seq_1151	877
seq_11510	5178
seq_11511	257
seq_11512	3855
seq_11513	258
seq_11514	3201
seq_11515	3201
seq_11516	1805
seq_11517	5179
seq_11518	49
seq_11519	1472
seq_1152	878
seq_11520	4656
seq_11521	524
seq_11522	5180
seq_11523	4594
seq_11524	97
seq_11525	3873
seq_11526	3873
seq_11527	5181
seq_11528	1350
seq_11529	1970
seq_1153	879
seq_11530	3875
seq_11531	2135
seq_11532	3642
seq_11533	3205
seq_11534	5182
seq_11535	1975
seq_11536	5117
seq_11537	3885
seq_11538	924
seq_11539	2727
seq_1154	880
seq_11540	5183
seq_11541	397
seq_11542	1807
seq_11543	1479
seq_11544	4136
seq_11545	589
seq_11546	4200
seq_11547	3891
seq_11548	1983
seq_11549	1809
seq_1155	881
seq_11550	1432
seq_11551	731
seq_11552	2295
seq_11553	4136
seq_11554	2252
seq_11555	5184
seq_11556	5185
seq_11557	526
seq_11558	3903
seq_11559	1996
seq_1156	882
seq_11560	1488
seq_11561	4137
seq_11562	4138
seq_11563	4138
seq_11564	432
seq_11565	2971
seq_11566	3739
seq_11567	3644
seq_11568	2005
seq_11569	5186
seq_1157	883
seq_11570	3016
seq_11571	2067
seq_11572	3919
seq_11573	849
seq_11574	3923
seq_11575	1491
seq_11576	3645
seq_11577	3646
seq_11578	5187
seq_11579	851
seq_1158	884
seq_11580	851
seq_11581	5028
seq_11582	1352
seq_11583	3647
seq_11584	4576
seq_11585	2013
seq_11586	194
seq_11587	5188
seq_11588	98
seq_11589	2576
seq_1159	885
seq_11590	3935
seq_11591	3130
seq_11592	194
seq_11593	4597
seq_11594	2017
seq_11595	5189
seq_11596	5190
seq_11597	590
seq_11598	119
seq_11599	592
seq_116	76
seq_1160	886
seq_11600	592
seq_11601	5191
seq_11602	432
seq_11603	4139
seq_11604	1098
seq_11605	1095
seq_11606	2577
seq_11607	2028
seq_11608	3017
seq_11609	3944
seq_1161	887
seq_11610	3944
seq_11611	3018
seq_11612	306
seq_11613	306
seq_11614	4623
seq_11615	2578
seq_11616	592
seq_11617	5192
seq_11618	304
seq_11619	4140
seq_1162	888
seq_11620	3956
seq_11621	5193
seq_11622	2972
seq_11623	3933
seq_11624	1812
seq_11625	2624
seq_11626	1812
seq_11627	3218
seq_11628	5194
seq_11629	1813
seq_1163	889
seq_11630	2051
seq_11631	5195
seq_11632	564
seq_11633	5196
seq_11634	5197
seq_11635	3973
seq_11636	1814
seq_11637	34
seq_11638	1815
seq_11639	4599
seq_1164	890
seq_11640	1356
seq_11641	100
seq_11642	3019
seq_11643	864
seq_11644	5198
seq_11645	254
seq_11646	3986
seq_11647	5199
seq_11648	5200
seq_11649	5032
seq_1165	891
seq_11650	4600
seq_11651	1151
seq_11652	595
seq_11653	5033
seq_11654	5201
seq_11655	5201
seq_11656	196
seq_11657	3999
seq_11658	2192
seq_11659	4004
seq_1166	892
seq_11660	4004
seq_11661	5202
seq_11662	316
seq_11663	2026
seq_11664	4752
seq_11665	5203
seq_11666	4020
seq_11667	2754
seq_11668	2090
seq_11669	5129
seq_1167	893
seq_11670	5204
seq_11671	2092
seq_11672	5173
seq_11673	5205
seq_11674	5205
seq_11675	3020
seq_11676	1515
seq_11677	3021
seq_11678	3021
seq_11679	4042
seq_1168	157
seq_11680	2107
seq_11681	2580
seq_11682	1637
seq_11683	3651
seq_11684	93
seq_11685	2111
seq_11686	5206
seq_11687	4444
seq_11688	1098
seq_11689	4603
seq_1169	894
seq_11690	5207
seq_11691	3652
seq_11692	5208
seq_11693	5209
seq_11694	4057
seq_11695	4057
seq_11696	2581
seq_11697	5210
seq_11698	331
seq_11699	75
seq_117	77
seq_1170	831
seq_11700	5211
seq_11701	75
seq_11702	3236
seq_11703	5211
seq_11704	259
seq_11705	2582
seq_11706	3166
seq_11707	5212
seq_11708	2583
seq_11709	2583
seq_1171	895
seq_11710	5213
seq_11711	5214
seq_11712	4445
seq_11713	4067
seq_11714	5035
seq_11715	222
seq_11716	2099
seq_11717	2584
seq_11718	381
seq_11719	5215
seq_1172	896
seq_11720	4074
seq_11721	5216
seq_11722	5217
seq_11723	228
seq_11724	338
seq_11725	5182
seq_11726	908
seq_11727	5218
seq_11728	260
seq_11729	910
seq_1173	382
seq_11730	3245
seq_11731	1317
seq_11732	2195
seq_11733	172
seq_11734	4981
seq_11735	2968
seq_11736	4985
seq_11737	2158
seq_11738	1818
seq_11739	4604
seq_1174	4
seq_11740	4103
seq_11741	2169
seq_11742	2169
seq_11743	4108
seq_11744	604
seq_11745	4107
seq_11746	3021
seq_11747	5219
seq_11748	5220
seq_11749	2173
seq_1175	4
seq_11750	3270
seq_11751	3035
seq_11752	3271
seq_11753	77
seq_11754	5221
seq_11755	5222
seq_11756	3036
seq_11757	5223
seq_11758	1819
seq_11759	2174
seq_1176	897
seq_11760	384
seq_11761	5224
seq_11762	5225
seq_11763	4117
seq_11764	112
seq_11765	4118
seq_11766	4119
seq_11767	3256
seq_11768	544
seq_11769	4120
seq_1177	898
seq_11770	2196
seq_11771	3074
seq_11772	1364
seq_11773	3655
seq_11774	1396
seq_11775	2181
seq_11776	1820
seq_11777	4123
seq_11778	2183
seq_11779	5099
seq_1178	899
seq_11780	3100
seq_11781	606
seq_11782	4127
seq_11783	5226
seq_11784	5227
seq_11785	1165
seq_11786	2188
seq_11787	4130
seq_11788	1821
seq_11789	1822
seq_1179	900
seq_11790	4133
seq_11791	2345
seq_11792	3443
seq_11793	5039
seq_11794	757
seq_11795	1526
seq_11796	1465
seq_11797	5228
seq_11798	2203
seq_11799	4448
seq_118	78
seq_1180	901
seq_11800	3266
seq_11801	5229
seq_11802	5230
seq_11803	5230
seq_11804	5231
seq_11805	23
seq_11806	5232
seq_11807	3227
seq_11808	3658
seq_11809	5216
seq_1181	901
seq_11810	3659
seq_11811	3133
seq_11812	5
seq_11813	5
seq_11814	3134
seq_11815	4142
seq_11816	1825
seq_11817	3272
seq_11818	3028
seq_11819	5233
seq_1182	159
seq_11820	5233
seq_11821	5234
seq_11822	5233
seq_11823	3664
seq_11824	5235
seq_11825	5236
seq_11826	566
seq_11827	5237
seq_11828	3030
seq_11829	5238
seq_1183	601
seq_11830	5239
seq_11831	3274
seq_11832	35
seq_11833	350
seq_11834	3297
seq_11835	3662
seq_11836	1551
seq_11837	5240
seq_11838	3663
seq_11839	2201
seq_1184	59
seq_11840	624
seq_11841	1564
seq_11842	1567
seq_11843	4150
seq_11844	4150
seq_11845	5241
seq_11846	3339
seq_11847	5242
seq_11848	5243
seq_11849	3361
seq_1185	902
seq_11850	4146
seq_11851	3664
seq_11852	1601
seq_11853	3284
seq_11854	3368
seq_11855	5244
seq_11856	3254
seq_11857	646
seq_11858	3139
seq_11859	5245
seq_1186	903
seq_11860	2214
seq_11861	2216
seq_11862	2217
seq_11863	1625
seq_11864	642
seq_11865	1531
seq_11866	4159
seq_11867	4159
seq_11868	5246
seq_11869	229
seq_1187	904
seq_11870	349
seq_11871	2222
seq_11872	5247
seq_11873	229
seq_11874	2225
seq_11875	2586
seq_11876	1368
seq_11877	2227
seq_11878	5248
seq_11879	1369
seq_1188	905
seq_11880	3141
seq_11881	4169
seq_11882	730
seq_11883	2228
seq_11884	5249
seq_11885	4173
seq_11886	8
seq_11887	4176
seq_11888	359
seq_11889	1437
seq_1189	905
seq_11890	5250
seq_11891	1700
seq_11892	2198
seq_11893	5238
seq_11894	1371
seq_11895	5251
seq_11896	5252
seq_11897	3667
seq_11898	5253
seq_11899	942
seq_119	5
seq_1190	906
seq_11900	3530
seq_11901	758
seq_11902	944
seq_11903	5254
seq_11904	929
seq_11905	3668
seq_11906	5255
seq_11907	5255
seq_11908	5256
seq_11909	2258
seq_1191	907
seq_11910	2199
seq_11911	3034
seq_11912	5257
seq_11913	1731
seq_11914	350
seq_11915	4148
seq_11916	35
seq_11917	4189
seq_11918	350
seq_11919	35
seq_1192	908
seq_11920	4192
seq_11921	3669
seq_11922	3037
seq_11923	3557
seq_11924	5044
seq_11925	3561
seq_11926	3275
seq_11927	4197
seq_11928	3670
seq_11929	5258
seq_1193	201
seq_11930	5259
seq_11931	4198
seq_11932	2728
seq_11933	670
seq_11934	615
seq_11935	615
seq_11936	615
seq_11937	721
seq_11938	5260
seq_11939	249
seq_1194	507
seq_11940	1772
seq_11941	5261
seq_11942	5261
seq_11943	1777
seq_11944	1780
seq_11945	952
seq_11946	5262
seq_11947	3621
seq_11948	5263
seq_11949	5264
seq_1195	260
seq_11950	211
seq_11951	399
seq_11952	4607
seq_11953	5265
seq_11954	5266
seq_11955	262
seq_11956	211
seq_11957	954
seq_11958	1550
seq_11959	5267
seq_1196	909
seq_11960	5268
seq_11961	4608
seq_11962	5269
seq_11963	3672
seq_11964	5270
seq_11965	2250
seq_11966	2251
seq_11967	955
seq_11968	4207
seq_11969	5047
seq_1197	910
seq_11970	5048
seq_11971	5051
seq_11972	5271
seq_11973	1100
seq_11974	5272
seq_11975	5273
seq_11976	5273
seq_11977	3308
seq_11978	5274
seq_11979	3040
seq_1198	911
seq_11980	3040
seq_11981	47
seq_11982	5275
seq_11983	3678
seq_11984	5276
seq_11985	2261
seq_11986	2978
seq_11987	2554
seq_11988	1841
seq_11989	1085
seq_1199	912
seq_11990	3945
seq_11991	5277
seq_11992	1558
seq_11993	2264
seq_11994	1373
seq_11995	4214
seq_11996	4864
seq_11997	263
seq_11998	1829
seq_11999	1829
seq_12	4
seq_120	79
seq_1200	913
seq_12000	5278
seq_12001	3041
seq_12002	4217
seq_12003	534
seq_12004	50
seq_12005	3320
seq_12006	3736
seq_12007	2857
seq_12008	2858
seq_12009	1320
seq_1201	914
seq_12010	4223
seq_12011	4112
seq_12012	5279
seq_12013	4225
seq_12014	5280
seq_12015	3146
seq_12016	3761
seq_12017	5281
seq_12018	4983
seq_12019	351
seq_1202	915
seq_12020	1566
seq_12021	1891
seq_12022	569
seq_12023	1830
seq_12024	1892
seq_12025	1895
seq_12026	275
seq_12027	1321
seq_12028	5282
seq_12029	4236
seq_1203	916
seq_12030	5283
seq_12031	369
seq_12032	2202
seq_12033	3675
seq_12034	5284
seq_12035	1943
seq_12036	1662
seq_12037	3856
seq_12038	3860
seq_12039	3320
seq_1204	177
seq_12040	11
seq_12041	405
seq_12042	371
seq_12043	369
seq_12044	1832
seq_12045	1972
seq_12046	5285
seq_12047	4613
seq_12048	3898
seq_12049	4150
seq_1205	77
seq_12050	5048
seq_12051	629
seq_12052	5286
seq_12053	2021
seq_12054	17
seq_12055	2176
seq_12056	44
seq_12057	5287
seq_12058	2304
seq_12059	3452
seq_1206	384
seq_12060	17
seq_12061	5130
seq_12062	5288
seq_12063	1571
seq_12064	310
seq_12065	4785
seq_12066	975
seq_12067	2309
seq_12068	2458
seq_12069	3610
seq_1207	917
seq_12070	5289
seq_12071	2053
seq_12072	3676
seq_12073	1322
seq_12074	865
seq_12075	3043
seq_12076	2069
seq_12077	5290
seq_12078	3044
seq_12079	5057
seq_1208	918
seq_12080	2316
seq_12081	5291
seq_12082	221
seq_12083	931
seq_12084	2323
seq_12085	5292
seq_12086	3046
seq_12087	2592
seq_12088	761
seq_12089	2327
seq_1209	919
seq_12090	5293
seq_12091	2129
seq_12092	4295
seq_12093	2329
seq_12094	5294
seq_12095	5294
seq_12096	5295
seq_12097	4298
seq_12098	2142
seq_12099	5296
seq_121	80
seq_1210	920
seq_12100	4151
seq_12101	5059
seq_12102	5297
seq_12103	5297
seq_12104	5298
seq_12105	5299
seq_12106	5300
seq_12107	992
seq_12108	5301
seq_12109	3047
seq_1211	921
seq_12110	632
seq_12111	1604
seq_12112	2189
seq_12113	4152
seq_12114	5302
seq_12115	2342
seq_12116	3343
seq_12117	1835
seq_12118	5060
seq_12119	5303
seq_1212	739
seq_12120	995
seq_12121	2344
seq_12122	4452
seq_12123	5304
seq_12124	5305
seq_12125	5062
seq_12126	3150
seq_12127	4318
seq_12128	2205
seq_12129	3348
seq_1213	922
seq_12130	5306
seq_12131	2351
seq_12132	79
seq_12133	4158
seq_12134	2352
seq_12135	5307
seq_12136	1583
seq_12137	4160
seq_12138	933
seq_12139	2353
seq_1214	923
seq_12140	3611
seq_12141	4329
seq_12142	2226
seq_12143	2348
seq_12144	5308
seq_12145	2556
seq_12146	2355
seq_12147	36
seq_12148	1376
seq_12149	81
seq_1215	192
seq_12150	81
seq_12151	81
seq_12152	997
seq_12153	5065
seq_12154	5309
seq_12155	1377
seq_12156	635
seq_12157	5310
seq_12158	2241
seq_12159	5311
seq_1216	924
seq_12160	5312
seq_12161	2255
seq_12162	4208
seq_12163	4335
seq_12164	5313
seq_12165	571
seq_12166	2207
seq_12167	4153
seq_12168	5314
seq_12169	1379
seq_1217	593
seq_12170	2367
seq_12171	1839
seq_12172	4614
seq_12173	5315
seq_12174	1887
seq_12175	1380
seq_12176	4347
seq_12177	3358
seq_12178	5316
seq_12179	4353
seq_1218	925
seq_12180	4355
seq_12181	3680
seq_12182	5317
seq_12183	967
seq_12184	2031
seq_12185	1
seq_12186	5318
seq_12187	4154
seq_12188	2979
seq_12189	4359
seq_1219	926
seq_12190	1002
seq_12191	3362
seq_12192	5319
seq_12193	4361
seq_12194	5320
seq_12195	5321
seq_12196	5067
seq_12197	5068
seq_12198	5322
seq_12199	5322
seq_122	81
seq_1220	927
seq_12200	2195
seq_12201	4312
seq_12202	3684
seq_12203	5323
seq_12204	2261
seq_12205	5324
seq_12206	1124
seq_12207	2980
seq_12208	4323
seq_12209	4372
seq_1221	928
seq_12210	765
seq_12211	4374
seq_12212	5069
seq_12213	5325
seq_12214	3826
seq_12215	3050
seq_12216	2391
seq_12217	518
seq_12218	3688
seq_12219	3689
seq_1222	929
seq_12220	4370
seq_12221	3690
seq_12222	2399
seq_12223	1381
seq_12224	3052
seq_12225	5326
seq_12226	4387
seq_12227	4388
seq_12228	2405
seq_12229	3053
seq_1223	930
seq_12230	4390
seq_12231	1609
seq_12232	3691
seq_12233	4392
seq_12234	3692
seq_12235	1843
seq_12236	4401
seq_12237	2212
seq_12238	2459
seq_12239	5327
seq_1224	931
seq_12240	5327
seq_12241	2412
seq_12242	2415
seq_12243	2417
seq_12244	3380
seq_12245	5328
seq_12246	5329
seq_12247	4418
seq_12248	4419
seq_12249	5330
seq_1225	932
seq_12250	935
seq_12251	1028
seq_12252	3285
seq_12253	1614
seq_12254	5331
seq_12255	4423
seq_12256	4515
seq_12257	2429
seq_12258	2500
seq_12259	2213
seq_1226	933
seq_12260	3373
seq_12261	2510
seq_12262	2594
seq_12263	4427
seq_12264	3384
seq_12265	1324
seq_12266	2433
seq_12267	5332
seq_12268	4155
seq_12269	1076
seq_1227	161
seq_12270	1167
seq_12271	1384
seq_12272	5333
seq_12273	4987
seq_12274	5334
seq_12275	2448
seq_12276	4323
seq_12277	2214
seq_12278	3060
seq_12279	4205
seq_1228	648
seq_12280	5335
seq_12281	4443
seq_12282	1035
seq_12283	2215
seq_12284	396
seq_12285	2860
seq_12286	4868
seq_12287	4447
seq_12288	3694
seq_12289	2586
seq_1229	934
seq_12290	3286
seq_12291	4610
seq_12292	540
seq_12293	5336
seq_12294	5071
seq_12295	857
seq_12296	2461
seq_12297	4623
seq_12298	2607
seq_12299	5337
seq_123	18
seq_1230	935
seq_12300	2262
seq_12301	5338
seq_12302	2595
seq_12303	5339
seq_12304	4616
seq_12305	4455
seq_12306	2466
seq_12307	4646
seq_12308	3055
seq_12309	5340
seq_1231	936
seq_12310	1846
seq_12311	2469
seq_12312	1042
seq_12313	3697
seq_12314	4460
seq_12315	1847
seq_12316	1848
seq_12317	4617
seq_12318	5341
seq_12319	3324
seq_1232	937
seq_12320	5342
seq_12321	1125
seq_12322	4158
seq_12323	4466
seq_12324	5343
seq_12325	4687
seq_12326	2032
seq_12327	5344
seq_12328	2861
seq_12329	5345
seq_1233	10
seq_12330	5346
seq_12331	5347
seq_12332	2674
seq_12333	2352
seq_12334	3698
seq_12335	3699
seq_12336	4473
seq_12337	5348
seq_12338	3057
seq_12339	1051
seq_1234	151
seq_12340	4991
seq_12341	5349
seq_12342	2486
seq_12343	2487
seq_12344	3152
seq_12345	655
seq_12346	2296
seq_12347	5350
seq_12348	4159
seq_12349	1603
seq_1235	938
seq_12350	4481
seq_12351	5074
seq_12352	3058
seq_12353	4484
seq_12354	3059
seq_12355	2179
seq_12356	2738
seq_12357	5351
seq_12358	3060
seq_12359	3060
seq_1236	939
seq_12360	3700
seq_12361	3061
seq_12362	3061
seq_12363	218
seq_12364	218
seq_12365	4119
seq_12366	4778
seq_12367	2492
seq_12368	792
seq_12369	2495
seq_1237	940
seq_12370	4213
seq_12371	4506
seq_12372	4510
seq_12373	4512
seq_12374	145
seq_12375	449
seq_12376	2497
seq_12377	1037
seq_12378	5352
seq_12379	1850
seq_1238	941
seq_12380	2265
seq_12381	4618
seq_12382	1852
seq_12383	2220
seq_12384	411
seq_12385	543
seq_12386	3704
seq_12387	3410
seq_12388	5353
seq_12389	5354
seq_1239	701
seq_12390	4160
seq_12391	4160
seq_12392	4619
seq_12393	223
seq_12394	223
seq_12395	2731
seq_12396	1106
seq_12397	1065
seq_12398	3422
seq_12399	9
seq_124	82
seq_1240	942
seq_12400	2598
seq_12401	5355
seq_12402	4860
seq_12403	2642
seq_12404	1516
seq_12405	4523
seq_12406	5356
seq_12407	414
seq_12408	5357
seq_12409	2521
seq_1241	943
seq_12410	3948
seq_12411	5358
seq_12412	5076
seq_12413	4531
seq_12414	936
seq_12415	415
seq_12416	4532
seq_12417	5359
seq_12418	2221
seq_12419	5360
seq_1242	944
seq_12420	5361
seq_12421	5360
seq_12422	4540
seq_12423	4542
seq_12424	5135
seq_12425	1107
seq_12426	5211
seq_12427	5211
seq_12428	5362
seq_12429	4557
seq_1243	945
seq_12430	3706
seq_12431	4559
seq_12432	544
seq_12433	5363
seq_12434	5363
seq_12435	3066
seq_12436	1170
seq_12437	5364
seq_12438	1541
seq_12439	180
seq_1244	946
seq_12440	5365
seq_12441	4620
seq_12442	418
seq_12443	3708
seq_12444	2985
seq_12445	3709
seq_12446	4965
seq_12447	3456
seq_12448	2546
seq_12449	2546
seq_1245	947
seq_12450	2644
seq_12451	5366
seq_12452	517
seq_12453	4579
seq_12454	2548
seq_12455	5079
seq_12456	3247
seq_12457	5367
seq_12458	5368
seq_12459	5369
seq_1246	35
seq_12460	3114
seq_12461	5370
seq_12462	1232
seq_12463	1360
seq_12464	3028
seq_12465	5371
seq_12466	5055
seq_12467	1854
seq_12468	3949
seq_12469	4163
seq_1247	209
seq_12470	5068
seq_12471	1087
seq_12472	1087
seq_12473	5372
seq_12474	3456
seq_12475	3082
seq_12476	550
seq_12477	5080
seq_12478	5373
seq_12479	4164
seq_1248	948
seq_12480	1665
seq_12481	4588
seq_12482	3122
seq_12483	3124
seq_12484	1855
seq_12485	10
seq_12486	2562
seq_12487	10
seq_12488	10
seq_12489	5374
seq_1249	949
seq_12490	5375
seq_12491	1089
seq_12492	1435
seq_12493	10
seq_12494	151
seq_12495	151
seq_12496	1395
seq_12497	734
seq_12498	3068
seq_12499	1890
seq_125	83
seq_1250	63
seq_12500	1455
seq_12501	2567
seq_12502	775
seq_12503	2568
seq_12504	2569
seq_12505	5376
seq_12506	773
seq_12507	774
seq_12508	773
seq_12509	2570
seq_1251	6
seq_12510	3443
seq_12511	1892
seq_12512	2572
seq_12513	273
seq_12514	5377
seq_12515	1856
seq_12516	2573
seq_12517	5247
seq_12518	5160
seq_12519	3768
seq_1252	730
seq_12520	5174
seq_12521	2573
seq_12522	5378
seq_12523	1475
seq_12524	1093
seq_12525	1094
seq_12526	4595
seq_12527	5379
seq_12528	3069
seq_12529	3214
seq_1253	950
seq_12530	2576
seq_12531	666
seq_12532	1502
seq_12533	306
seq_12534	5380
seq_12535	5381
seq_12536	1858
seq_12537	5382
seq_12538	2583
seq_12539	3950
seq_1254	951
seq_12540	227
seq_12541	5383
seq_12542	3458
seq_12543	5254
seq_12544	5384
seq_12545	5384
seq_12546	83
seq_12547	2225
seq_12548	4327
seq_12549	2590
seq_1255	952
seq_12550	1566
seq_12551	4612
seq_12552	5285
seq_12553	5385
seq_12554	5386
seq_12555	3335
seq_12556	2592
seq_12557	1575
seq_12558	5387
seq_12559	5387
seq_1256	211
seq_12560	5388
seq_12561	2596
seq_12562	5085
seq_12563	3716
seq_12564	2464
seq_12565	1664
seq_12566	5389
seq_12567	2606
seq_12568	5360
seq_12569	3425
seq_1257	953
seq_12570	1111
seq_12571	3426
seq_12572	51
seq_12573	5390
seq_12574	5391
seq_12575	5392
seq_12576	2603
seq_12577	671
seq_12578	778
seq_12579	1759
seq_1258	954
seq_12580	5393
seq_12581	2605
seq_12582	2605
seq_12583	5394
seq_12584	3072
seq_12585	4622
seq_12586	266
seq_12587	3461
seq_12588	3717
seq_12589	5395
seq_1259	955
seq_12590	4626
seq_12591	5396
seq_12592	4628
seq_12593	2227
seq_12594	2988
seq_12595	5397
seq_12596	4632
seq_12597	3073
seq_12598	4633
seq_12599	1715
seq_126	84
seq_1260	956
seq_12600	5398
seq_12601	5399
seq_12602	5082
seq_12603	2180
seq_12604	2180
seq_12605	3465
seq_12606	3074
seq_12607	2619
seq_12608	1114
seq_12609	1115
seq_1261	957
seq_12610	3615
seq_12611	3075
seq_12612	4647
seq_12613	5400
seq_12614	3076
seq_12615	3718
seq_12616	424
seq_12617	3077
seq_12618	5401
seq_12619	38
seq_1262	958
seq_12620	5401
seq_12621	38
seq_12622	38
seq_12623	4168
seq_12624	1402
seq_12625	232
seq_12626	675
seq_12627	5402
seq_12628	5403
seq_12629	5403
seq_1263	959
seq_12630	234
seq_12631	5087
seq_12632	674
seq_12633	5404
seq_12634	4662
seq_12635	4662
seq_12636	5405
seq_12637	4663
seq_12638	5406
seq_12639	3078
seq_1264	533
seq_12640	5407
seq_12641	3720
seq_12642	5088
seq_12643	5408
seq_12644	5409
seq_12645	5410
seq_12646	5411
seq_12647	780
seq_12648	5412
seq_12649	3476
seq_1265	41
seq_12650	4671
seq_12651	2647
seq_12652	3162
seq_12653	5413
seq_12654	2648
seq_12655	2649
seq_12656	2228
seq_12657	234
seq_12658	5414
seq_12659	2650
seq_1266	41
seq_12660	5415
seq_12661	4676
seq_12662	5090
seq_12663	2609
seq_12664	939
seq_12665	277
seq_12666	4683
seq_12667	2658
seq_12668	5416
seq_12669	1396
seq_1267	960
seq_12670	451
seq_12671	451
seq_12672	3818
seq_12673	3080
seq_12674	5417
seq_12675	5418
seq_12676	274
seq_12677	3163
seq_12678	5419
seq_12679	5420
seq_1268	961
seq_12680	3722
seq_12681	5421
seq_12682	355
seq_12683	1674
seq_12684	1679
seq_12685	548
seq_12686	4171
seq_12687	681
seq_12688	4624
seq_12689	5422
seq_1269	962
seq_12690	87
seq_12691	5172
seq_12692	1136
seq_12693	4705
seq_12694	4625
seq_12695	5423
seq_12696	301
seq_12697	1139
seq_12698	5424
seq_12699	1861
seq_127	85
seq_1270	963
seq_12700	435
seq_12701	435
seq_12702	454
seq_12703	5425
seq_12704	5426
seq_12705	3960
seq_12706	24
seq_12707	5427
seq_12708	5428
seq_12709	5092
seq_1271	964
seq_12710	3964
seq_12711	862
seq_12712	2693
seq_12713	5429
seq_12714	2694
seq_12715	5430
seq_12716	4721
seq_12717	4722
seq_12718	4627
seq_12719	87
seq_1272	821
seq_12720	149
seq_12721	4172
seq_12722	2865
seq_12723	4279
seq_12724	2645
seq_12725	5431
seq_12726	56
seq_12727	3724
seq_12728	3724
seq_12729	4122
seq_1273	965
seq_12730	5432
seq_12731	4173
seq_12732	2611
seq_12733	1449
seq_12734	4415
seq_12735	4629
seq_12736	4050
seq_12737	356
seq_12738	5433
seq_12739	890
seq_1274	876
seq_12740	4735
seq_12741	183
seq_12742	183
seq_12743	5434
seq_12744	4174
seq_12745	4742
seq_12746	87
seq_12747	5435
seq_12748	2229
seq_12749	4
seq_1275	11
seq_12750	3493
seq_12751	1693
seq_12752	5436
seq_12753	4075
seq_12754	1399
seq_12755	2181
seq_12756	4095
seq_12757	236
seq_12758	2715
seq_12759	4175
seq_1276	966
seq_12760	2167
seq_12761	5094
seq_12762	3616
seq_12763	5437
seq_12764	5438
seq_12765	4126
seq_12766	38
seq_12767	1401
seq_12768	2230
seq_12769	5439
seq_1277	967
seq_12770	4178
seq_12771	2187
seq_12772	4332
seq_12773	5440
seq_12774	3166
seq_12775	5441
seq_12776	12
